scrape_date,scrape_time,strain_name,strain_type,website,strain_highlights,num_ratings,avg_rating,num_of_review,flavor_one,flavor_two,flavor_three,effect_one,effect_one_score,effect_two,effect_two_score,effect_three,effect_three_score,effect_four,effect_four_score,effect_five,effect_five_score,medical_one,medical_one_score,medical_two,medical_two_score,medical_three,medical_three_score,medical_four,medical_four_score,medical_five,medical_five_score,ailment_one,ailment_two,ailment_three,ailment_four,ailment_five,negative_one,negative_one_score,negative_two,negative_two_score,negative_three,negative_three_score,negative_four,negative_four_score,negative_five,negative_five_score,most_popular_one,most_popular_two,most_popular_three,most_popular_four,most_popular_five,most_popular_six,most_popular_seven,most_popular_eight,most_popular_nine,most_popular_ten
05/04/2014,17:29:17,Waldo,Hybrid,http://www.leafly.com/hybrid/waldo,"Waldo was bred in the Netherlands by Apothecary Genetics, and perhaps because of this upbringing, these descendents of Pez and Purple Cherry do better in cooler climates than most. They truly flourish in outdoor tropical climates, where they can grow over 6 feet, but indoors these plants will stay medium height and grow wide and branchy. Flowering usually occurs at 8 or 9 weeks. Though this hybrid tends to be sativa dominant, the long-lasting high is generally more cerebral with enough indica kick to ease tension. These energetic effects may not make Waldo a good choice for night time or those treating anxiety. Instead, Waldo’s spicy flowers might be the perfect addition to a sociable evening.",1,3,2,,,,Creative,12.5,Euphoric,6.3,Hungry,6.3,Tingly,6.3,,,Muscle Spasms,6.3,Nausea,6.3,Pain,6.3,,,,,Anxiety,Migraines,PMS,,,Dizzy,6.3,Paranoid,6.3,,,,,,,"Los Angeles, CA",,,,,,,,,
05/04/2014,17:29:18,White Queen,Hybrid,http://www.leafly.com/hybrid/white-queen,"White Queen is the more accomplished relative of the infamous White Widow. A connoisseur strain, White Queen is known for its extreme potency. This strain is highly psychoactive and has strong euphoric and energizing effects. The hybrid grows well both indoors and outdoors, typically flowering in 8 to 9 weeks. Though this strain is a great stress buster, novice patients should use caution when trying White Queen. Due to its potency, this is not a strain that allows you to get things done.",10,4.2,9,Diesel,Lime,Pungent,Creative,52.3,Focused,35.6,Giggly,37.9,Happy,73.5,Hungry,73.5,Depression,2.3,Fatigue,16.7,Insomnia,6.8,Pain,13.6,Stress,13.6,Anxiety,Migraines,,,,Dry Eyes,6.8,Dry Mouth,6.8,,,,,,,"Ann Arbor, MI","Denver, CO","Portland, OR",,,,,,,
05/04/2014,17:29:19,White Rhino,Hybrid,http://www.leafly.com/hybrid/white-rhino,"White Rhino is a hybrid of White Widow and an unknown North American indica strain, creating a bushy and stout plant. The buds give off a strong and heady high. The plant's parentage hails from Afghanistan, Brazil, and India. White Rhino is one of the best types of marijuana for medicinal use since it has such a high THC content.",297,3.9,190,Earthy,Sweet,Woody,Euphoric,77.6,Giggly,48.4,Happy,82.4,Relaxed,61.3,Uplifted,51.8,Depression,29.1,Insomnia,21.9,Nausea,26.5,Pain,44.5,Stress,54.9,Anxiety,Migraines,Arthritis,ADD/ADHD,PTSD,Dizzy,12.5,Dry Mouth,49.3,Dry Eyes,26.2,Headache,9.6,Paranoid,11.5,"Los Angeles, CA","Denver, CO","Tempe, AZ","Portland, OR","Sacramento, CA","Seattle, WA","West Hollywood, CA","Alameda, CA","Arcadia, CA","Avon, WA"
05/04/2014,17:29:19,White Russian,Hybrid,http://www.leafly.com/hybrid/white-russian,"White Russian is a stable cross of AK-47 and White Widow.  With such a strong indica background, the plants smell quite strong during both their growth and flowering period.  THC levels have been measured as high as 22% in seed comparison tests, making White Russian possibly the strongest plant known.  Very strong and long lasting medicinal high, more energetic than sleepy.",199,4.2,117,Rose,Earthy,Sweet,Creative,60.6,Euphoric,99.2,Happy,80.1,Relaxed,55.7,Uplifted,82.4,Depression,40.7,Insomnia,20.0,Nausea,30.4,Pain,26.4,Stress,62.3,Anxiety,Migraines,ADD/ADHD,PMS,Bipolar Disorder,Dizzy,16.6,Dry Mouth,58.7,Dry Eyes,42.5,Headache,7.8,Paranoid,11.8,"Los Angeles, CA","Tacoma, WA","Avon, WA","Colorado Springs, CO","Denver, CO","Hasselt, Flemish Region, Belgium","Hasselt, Vlaams Gewest, BE","Lansing, MI","Phoenix, AZ","Salem, OR, United States"
05/04/2014,17:29:19,White Widow,Hybrid,http://www.leafly.com/hybrid/white-widow,"Among the most famous strains worldwide is White Widow, a balanced hybrid first bred in the Netherlands. A cross between a Brazilian sativa landrace and a resin-heavy South Indian indica,  White Widow has blessed every Dutch coffee shop menu since its birth in the 1990s. Its buds are white with crystal resin, warning you of the potent effects to come. A powerful burst of euphoria and energy breaks through immediately, stimulating both conversation and creativity. White Widow’s genetics have given rise to many other legends like White Russian, White Rhino, and Blue Widow. Still, many growers prefer cultivation of the original White Widow, which flowers in about 60 days indoors.",1061,4.2,683,Earthy,Woody,Pungent,Creative,52.0,Energetic,51.9,Euphoric,72.3,Happy,74.0,Uplifted,65.9,Depression,33.3,Insomnia,19.7,Nausea,17.6,Pain,38.7,Stress,51.0,Anxiety,Migraines,ADD/ADHD,PTSD,Arthritis,Dizzy,9.3,Dry Mouth,39.1,Dry Eyes,25.7,Headache,5.8,Paranoid,12.4,"Portland, OR","Los Angeles, CA","Seattle, WA","Denver, CO","Lynnwood, WA","Phoenix, AZ","Mesa, AZ","Puyallup, WA","San Diego, CA","San Francisco, CA"
05/04/2014,17:29:20,White Zombie,Hybrid,http://www.leafly.com/hybrid/white-zombie,"White Zombie is a potent hybrid strain with cerebrally-focused effects conducive for creative endeavors and stress relief. Whether it got its name from a Rob Zombie lover or its genetics is unknown, but there is likely some Zombie OG in White Zombie’s lineage. Its euphoric and relaxing effects make it a perfect remedy for anxiety and depression, but come prepared with enough lazy activities: the psychoactivity of this strain is long-lasting.",23,4.1,14,Sweet,Woody,,Aroused,18.1,Energetic,38.9,Euphoric,30.6,Happy,26.4,Uplifted,40.3,Depression,19.4,Fatigue,19.4,Inflammation,16.7,Pain,23.6,Stress,34.7,Anxiety,Bipolar Disorder,Gastrointestinal Disorder,Hypertension,Migraines,Dizzy,5.6,Dry Mouth,11.1,Dry Eyes,8.3,Paranoid,1.4,,,"Phoenix, AZ","Tucson, AZ",,,,,,,,
05/04/2014,17:29:20,Willy's Wonder,Hybrid,http://www.leafly.com/hybrid/willys-wonder,"Willy’s Wonder, or William’s Wonder to the more formal, is one of those cannabis strains of legendary status that you’ll just have to try to fully appreciate. Indica-dominant with Afghani genetics, Willy’s flowers are colorful with all possible hues of green, yellow, and red. The strain’s aroma is an equally diverse mix of tropical fruit and citrus that also comes through in its sweet and sour taste. It was originally developed in the 1980s and has only grown in popularity and potency since then. New patients be warned, however, as this strain may be one to work up to. ",72,4.2,48,Sweet,Honey,Tea,Creative,39.5,Euphoric,84.4,Happy,62.2,Relaxed,45.3,Uplifted,64.8,Depression,49.4,Inflammation,20.1,Insomnia,54.4,Pain,73.7,Stress,68.1,Anxiety,ADD/ADHD,Anorexia,PTSD,PMS,Dizzy,14.2,Dry Mouth,54.4,Dry Eyes,28.5,Headache,2.0,Paranoid,4.6,"Seattle, WA","Albany, OR","Eugene, OR","Lynnwood, WA","Medford, OR","Portland, OR","Richland, WA",WA,"Walnut Creek, CA",
05/04/2014,17:29:20,Wonder Haze,Hybrid,http://www.leafly.com/hybrid/wonder-haze,"Wonder Haze is a sativa-dominant hybrid strain that gives the mental cloudiness that haze lovers want along with a body buzz that helps with physical symptoms. This strain is a cross of Willy’s Wonder and Super Silver Haze, two strains known for their strong cerebral effects. As time goes on, Wonder Haze mellows into a relaxed state that will make sleep easy.",9,4.1,10,,,,Creative,70.7,Energetic,9.8,Euphoric,24.1,Happy,82.0,Uplifted,100.0,Insomnia,100.0,Nausea,15.3,Pain,36.7,Seizures,89.8,Stress,100.0,Epilepsy,Anxiety,Migraines,PMS,,Dizzy,12.5,Dry Mouth,31.8,Dry Eyes,14.8,,,,,"Springfield, OR",,,,,,,,,
05/04/2014,17:29:21,Wonder Woman,Hybrid,http://www.leafly.com/hybrid/wonder-woman,"What makes Wonder Woman so wonderful? If you were to ask growers, they would say it’s the plant’s impressive high yields. If you were to ask users, they would probably cite the length of its sativa dominant buzz. Either way, this strain is a popular lady. Wonder Woman is a possible cross of Ice and another hybrid that can produce both a sativa and an indica dominant plant. Growing-wise, the sativa tends to grow taller than the indica, but both are prized for their very high yields and resilience. On average, plants will flower in 9 to 11 weeks, producing copious amounts of tight little buds that make for easy trimming. The flowers have a mostly skunky smell with notes of fruit and jet fuel that can be stronger or weaker, depending on the plant.",10,3.3,6,Ammonia,Sweet,Berry,Euphoric,73.6,Happy,77.9,Hungry,62.9,Relaxed,91.4,Uplifted,82.9,Depression,38.6,Fatigue,19.3,Insomnia,57.9,Pain,57.9,Stress,82.1,Anxiety,PTSD,,,,Dizzy,14.3,Dry Mouth,44.3,Dry Eyes,38.6,Headache,14.3,,,"Denver, CO","Renton, WA","Seattle, WA",,,,,,,
05/04/2014,17:29:22,Wonka's Bubblicious,Hybrid,http://www.leafly.com/hybrid/wonka-s-bubbilicious,"A sativa-dominant cross between Pandora's Box and Querkle, Wonka's Bubblicious has a taste reminiscent of Bubblicious bubble gum from your childhood. Taste is known to subtly change flavors and tones over the period of two minutes, similar to Wonka's candy (thus the name). ",31,4.9,24,Sweet,Earthy,Pine,Creative,85.7,Euphoric,93.8,Focused,80.7,Happy,98.8,Uplifted,96.4,Depression,64.8,Muscle Spasms,10.0,Nausea,13.1,Pain,37.4,Stress,61.2,Anxiety,Asthma,Migraines,ADD/ADHD,Bipolar Disorder,Dizzy,6.0,Dry Mouth,69.3,Dry Eyes,11.2,Headache,1.2,,,"Mesick, MI","Tempe, AZ",,,,,,,,
05/04/2014,17:29:22,XJ-13,Hybrid,http://www.leafly.com/hybrid/xj-13,"XJ-13 is a strain that is popular both for its medicinal uses and as a great recreational choice. This hybrid cross of Jack Herer and G13 Haze is euphoric and leans more toward social and creative sativa effects. It has a strong citrus and pine aroma that is very similar to Jack Herer. Like both its parents, XJ-13 is potent and should be approached with caution.",144,3.8,104,Citrus,Earthy,Sweet,Creative,53.8,Energetic,62.3,Euphoric,84.1,Happy,79.4,Uplifted,76.6,Depression,53.9,Fatigue,28.8,Insomnia,21.7,Pain,50.9,Stress,86.7,Anxiety,Migraines,PMS,ADD/ADHD,Bipolar Disorder,Dizzy,5.5,Dry Mouth,58.5,Dry Eyes,27.5,Headache,6.7,Paranoid,26.6,"Los Angeles, CA","Seattle, WA","San Francisco, CA","Berkeley, CA","Denver, CO","Everett, WA","Sacramento, CA","San Diego, CA","San Jose, CA","Santa Rosa, CA"
05/04/2014,17:29:22,8 Ball Kush,Indica,http://www.leafly.com/indica/8-ball-kush,"Bred by Barney’s Farm, 8 Ball Kush is a pure indica variety descended from an Afghani landrace strain. Like many other cannabis varieties that come from the Hindu Kush region, 8 Ball Kush produces large amounts of crystal resin that blanket the buds. Its aroma is earthy and spicy, and you may find its effects to be more cerebrally stimulating than the average indica. A hardy and resilient plant, 8 Ball Kush has a 50 to 60 day flowering time indoors while outdoor gardens finish at the end of September.",2,2.8,0,,,,Aroused,50.0,Creative,50.0,Energetic,50.0,Euphoric,50.0,Focused,50.0,Depression,50.0,Inflammation,50.0,Seizures,50.0,,,,,,,,,,,,,,,,,,,,"Scottsdale, AZ","Tempe, AZ",,,,,,,,
05/04/2014,17:29:23,A-10,Indica,http://www.leafly.com/indica/a-10,"A-10 has an earthy, hashy taste that provides a very heavy body stone.  Frequently used to treat insomnia and chronic pain.",130,3.9,90,,,,Anxious,50.0,Giggly,52.4,Sleepy,59.1,Tingly,54.3,Uplifted,61.3,Depression,53.0,Insomnia,13.3,Nausea,7.1,Pain,18.8,Stress,19.4,Anxiety,Migraines,PMS,,,Dizzy,2.5,Dry Mouth,21.3,Dry Eyes,9.0,Headache,3.8,Paranoid,6.3,,,,,,,,,,
05/04/2014,17:29:23,Abusive OG,Indica,http://www.leafly.com/indica/abusive-og,"A popular Californian cut of OG Kush, Abusive OG is an indica strain that inherited the nickname of its original grower. Despite its violent name, Abusive OG will ease you into in a peaceful state of mind that fades over time to a full-body relaxation. True to its OG genetics, Abusive OG has an earthy spice aroma with subtle lemon undertones. Patients who don’t mind mental haziness might choose this strain to remedy pain, anxiety, appetite loss, and sleeplessness at the end of their day. Abusive OG may not produce the highest yields in the garden, but makes up for it with resin-caked buds.",3,4.3,3,,,,Creative,87.5,Euphoric,87.5,Hungry,75.0,Relaxed,100.0,Sleepy,87.5,Depression,87.5,Insomnia,25.0,Lack of Appetite,87.5,Pain,37.5,Stress,100.0,Anxiety,ADD/ADHD,Fibromyalgia,Hypertension,Multiple Sclerosis,Dry Mouth,16.7,,,,,,,,,"Los Angeles, CA","Murrieta, CA","Pasadena, CA","Rancho Mirage, CA","Santa Ana, CA","Seattle, WA","Visalia, CA","West Hollywood, CA",,
05/04/2014,17:29:23,Afghan Kush,Indica,http://www.leafly.com/indica/afghan-kush,"The original AK, found in the heart of the Hindu Kush mountain range, the ultimate source of cannabis resin.  Afghan Kush marijuana packs quite a punch, very heady and an intense body buzz.  May be too much for some smokers to handle but its high THC content is ideal for certain medicinal uses.",453,3.8,294,Earthy,Woody,Pungent,Euphoric,49.9,Happy,51.2,Relaxed,57.7,Sleepy,47.6,Uplifted,38.9,Depression,25.2,Insomnia,34.8,Nausea,15.4,Pain,45.1,Stress,54.0,Anxiety,Migraines,ADD/ADHD,Asthma,Arthritis,Dizzy,12.4,Dry Mouth,38.3,Dry Eyes,28.6,Headache,7.0,Paranoid,10.7,"Denver, CO","Los Angeles, CA","Colorado Springs, CO","Portland, OR","Seattle, WA","Vancouver, BC","Bend, OR","Cottonwood, AZ","Eugene, OR","Fort Collins, CO"
05/04/2014,17:29:24,Afghan skunk,Indica,http://www.leafly.com/indica/afghan-skunk,"This popular classic strain was originally developed in the United States to cross the pure indica genetics of an Afghani strain with the durable genes of Skunk plants. Afghan Skunk quickly spread to Amsterdam and beyond and is now considered one of the “classics.” Its resilient Skunk genes make this plant a popular recommendation for new growers, and its legendary high yields make it a favorite all around. Flowering happens around 8 weeks and the buds will have a menthol smell combined with the “sweet stink” skunks are known for. Tests have shown THC levels of about 17%, so the stink isn’t the only thing that’s potent about Afghan Skunk.",9,3.9,6,Flowery,Skunk,Woody,Creative,57.9,Euphoric,50.7,Happy,60.0,Hungry,67.1,Relaxed,63.6,Insomnia,43.6,Lack of Appetite,20.0,Muscle Spasms,20.0,Pain,47.1,Stress,70.7,Anxiety,ADD/ADHD,,,,Dizzy,3.6,Dry Mouth,37.9,Dry Eyes,30.7,Paranoid,3.6,,,"Los Angeles, CA","San Diego, CA","Spokane, WA",,,,,,,
05/04/2014,17:29:24,Afghani,Indica,http://www.leafly.com/indica/afghani,"Afghani is a heavy indica strain named after its geographic origin, where the earliest varieties of cannabis are believed to have grown. Breeders worldwide have come to treasure Afghani for its heavy resin production which is passed on genetically. With a sweet, earthy aroma, Afghani delivers a deep, sedating relaxation and euphoria. Patients most commonly turn to this potent indica to treat insomnia, pain, and stress disorders.",116,4,80,Earthy,Pungent,Sweet,Euphoric,73.2,Happy,80.1,Hungry,49.3,Relaxed,86.5,Sleepy,58.3,Depression,29.1,Insomnia,47.7,Muscle Spasms,35.4,Pain,89.6,Stress,66.0,Anxiety,Multiple Sclerosis,Migraines,Anorexia,ADD/ADHD,Dizzy,17.0,Dry Mouth,45.3,Dry Eyes,21.8,Headache,3.3,Paranoid,8.3,"Portland, OR","Los Angeles, CA","Seattle, WA","Vancouver, BC","Abbotsford, BC","Arlington, WA","Barcelona, Catalonia, Spain","Barrie, ON","Bellingham, WA","Brantford, ON"
05/04/2014,17:29:25,Afghani Bullrider,Indica,http://www.leafly.com/indica/afgahni-bullrider,"This strain has quite a few myths circulating about its original appearance. It blew up in San Diego before spreading to the rest of the West Coast. Afghani Bullrider is pretty to look at, with light green buds covered in orange hair, and has a strong sweet and sour smell with some piney freshness. This strain is a heavy hitter that delivers a strong body without the full sedative effects some indicas can have; it heads straight to the brain and may boost creative thoughts while providing physical relaxation. With its high levels of THC and CBD, Afghani Bullrider is recommended for chronic pain, insomnia, and anxiety.",35,4,21,Berry,Citrus,Earthy,Creative,71.3,Focused,53.3,Happy,65.8,Relaxed,72.5,Tingly,50.9,Depression,21.1,Insomnia,26.6,Muscle Spasms,18.8,Pain,40.6,Stress,24.2,Anxiety,Migraines,ADD/ADHD,Alzheimer's,Anorexia,Anxious,20.0,Dizzy,9.4,Dry Mouth,39.8,Dry Eyes,18.8,Paranoid,13.3,"Denver, CO","Chula Vista, CA","Issaquah, WA","Portland, OR",,,,,,
05/04/2014,17:29:26,Afgoo,Indica,http://www.leafly.com/indica/afgoo,Afgoo is an indica-dominant strain that has a sweet and piney scent.  If you are looking for a good night's rest then Afgoo could be for you.  A definite powerhouse but may not be a couch-locker.,216,4,136,Sweet,Skunk,Pine,Euphoric,68.3,Happy,55.6,Hungry,52.0,Relaxed,68.4,Sleepy,82.0,Depression,23.7,Insomnia,52.5,Nausea,17.3,Pain,45.5,Stress,44.3,Anxiety,Hypertension,Migraines,Arthritis,Spinal Cord Injury,Dizzy,10.4,Dry Mouth,49.9,Dry Eyes,26.6,Headache,6.8,Paranoid,8.0,"Seattle, WA","Portland, OR","Tacoma, WA","Denver, CO","Everett, WA","Los Angeles, CA","San Jose, CA","Alameda, CA","Avon, WA","Bellingham, WA"
05/04/2014,17:29:26,Afgooey,Indica,http://www.leafly.com/indica/afgooey,"
					
						Highlights
						
							Sponsored By 
								
						
					
					
					
					
				",56,3.8,33,Pepper,Pungent,Earthy,Euphoric,92.8,Giggly,44.9,Happy,63.6,Relaxed,84.4,Sleepy,66.1,Insomnia,75.4,Lack of Appetite,28.1,Muscle Spasms,33.1,Pain,74.6,Stress,84.8,Anxiety,Epilepsy,Migraines,ADD/ADHD,PTSD,Dizzy,8.7,Dry Mouth,38.5,Dry Eyes,16.7,Headache,6.8,Paranoid,9.8,"Los Angeles, CA","Portland, OR","Denver, CO","Everett, WA","Sacramento, CA","Alameda, CA","Bakersfield, CA","Bellingham, WA","Eugene, OR","Fresno, CA"
05/04/2014,17:29:27,Alien Dawg,Indica,http://www.leafly.com/indica/alien-dawg,"Originating from Northern California and Afghanistan, Alien Dawg is a cross between Chem Dawg and Alien Technology with a THC content of up to 20%. With a sour and pungent odor, Alien Dawg has a light, bitter taste and presents brilliant mind and body effects.",28,4.2,19,Earthy,Pine,Chemical,Energetic,48.4,Euphoric,100.0,Happy,75.0,Relaxed,75.2,Sleepy,53.7,Depression,49.5,Fatigue,47.9,Insomnia,60.8,Pain,89.8,Stress,87.9,Anxiety,Arthritis,Migraines,ADD/ADHD,Bipolar Disorder,Dizzy,16.8,Dry Mouth,77.0,Dry Eyes,49.4,Headache,3.8,Paranoid,16.2,"Denver, CO","Seattle, WA","Tacoma, WA","Avon, WA","Colorado Springs, CO","Fort Collins, CO","Lynnwood, WA","Renton, WA","Spokane, WA","Vallejo, CA"
05/04/2014,17:29:27,Alien Kush,Indica,http://www.leafly.com/indica/alien-kush,"Alien Kush is a potent cross of LVPK and Alien Technology that originally hails from California, not deep space. It may have you feeling a little spacey, though, as this mostly indica hybrid touches down in the brain first, giving active, sometimes-psychedelic effects that are more traditionally sativa. The active buzz settles over time into a relaxing body buzz that will dissolve both stress and pain. Alien Kush plants have average yields, but they are hardy, easy-to-grow plants, indoors or out. The light green buds have a covering of red or orange hairs and should be airy. This strain has a piney smell, but the taste is a subtle spiciness that is reminiscent of tea.",21,3.6,11,Earthy,Citrus,Flowery,Euphoric,90.6,Hungry,64.2,Relaxed,80.0,Sleepy,71.1,Uplifted,46.7,Depression,52.5,Insomnia,56.9,Nausea,32.8,Pain,58.1,Stress,70.8,Anxiety,ADD/ADHD,Bipolar Disorder,Fibromyalgia,Hypertension,Dizzy,4.2,Dry Mouth,29.4,Dry Eyes,26.4,Headache,1.4,Paranoid,6.9,"Seattle, WA","Ann Arbor, MI","Lake Stevens, WA","San Diego, CA","Superior, AZ","Tempe, AZ",,,,
